Date,Close,Open,High,Low
08-04-2014,164.3945,163.2894,165.0977,163.1764
09-04-2014,163.9926,164.4698,165.1479,163.4024
10-04-2014,165.8261,165.4368,166.3409,165.1479
11-04-2014,165.6377,165.7884,166.2907,165.0726
14-04-2014,166.7051,166.6549,167.1949,165.6377
15-04-2014,163.2894,165.9893,166.1149,161.3304
16-04-2014,163.6912,162.988,164.1182,162.4606
17-04-2014,162.4857,163.3647,163.7791,162.4103
18-04-2014,162.4857,163.3647,163.7791,162.4103
21-04-2014,161.8076,161.5438,162.4857,160.9913
22-04-2014,160.8783,161.795,162.2973,160.4513
23-04-2014,161.3178,161.2927,161.8578,160.8657
24-04-2014,162.0713,161.5187,163.0759,159.3337
25-04-2014,163.3522,162.2345,163.8922,162.0587
28-04-2014,163.1261,163.9424,163.9549,162.3099
29-04-2014,162.7871,163.1261,163.3647,161.569
30-04-2014,162.7368,162.7871,162.9503,161.4057
01-05-2014,161.1671,161.9582,162.0713,160.4388
02-05-2014,163.6159,161.1294,163.7666,160.0997
05-05-2014,164.4196,163.9926,165.1856,163.9047
06-05-2014,164.3317,164.52,165.0224,163.8796
07-05-2014,161.8578,164.8214,165.0851,161.6066
08-05-2014,161.7071,161.9181,162.5811,161.4334
09-05-2014,161.6895,161.9256,162.5157,161.4384
12-05-2014,162.7116,161.7046,163.6884,161.5564
13-05-2014,162.596,162.709,163.0757,161.903
14-05-2014,163.9896,162.596,164.3788,162.3826
15-05-2014,162.4454,163.839,164.0901,162.1566
16-05-2014,162.4077,162.4454,162.9727,161.7047
19-05-2014,162.4579,162.4328,163.9268,162.3826
20-05-2014,162.5584,162.4579,162.8346,161.5038
21-05-2014,161.7423,162.5584,162.7467,161.1899
22-05-2014,162.6086,161.7423,163.7134,161.7423
23-05-2014,162.1943,162.6086,162.6965,161.6796
26-05-2014,162.1943,162.6086,162.6965,161.6796
27-05-2014,158.905,162.3575,162.3575,158.7669
28-05-2014,158.1517,158.7669,159.0933,157.7374
29-05-2014,157.8253,157.8127,158.2396,157.1222
30-05-2014,156.4317,158.001,158.001,155.9797
02-06-2014,156.1806,156.6577,156.9464,155.8291
03-06-2014,156.2434,156.1304,156.6451,155.8667
04-06-2014,156.2183,156.4317,156.8083,156.0425
05-06-2014,157.3482,156.1429,157.7499,155.8542
06-06-2014,157.2477,157.3482,157.8755,156.4693
09-06-2014,157.4235,157.2477,157.8253,157.2101
10-06-2014,158.2019,157.4235,158.6036,157.2477
11-06-2014,158.34,158.453,158.8045,158.0387
12-06-2014,159.947,158.34,160.0098,158.2396
13-06-2014,159.9596,159.8717,160.3111,159.5578
16-06-2014,160.1102,161.0142,161.328,159.8089
17-06-2014,159.6959,159.6331,159.7587,158.1391
18-06-2014,159.7838,159.4699,160.0349,159.018
19-06-2014,164.9814,160.3236,165.5464,160.2232
20-06-2014,165.2953,164.7806,165.7598,164.1152
23-06-2014,165.5213,164.7429,165.6092,164.542
24-06-2014,165.8854,165.4711,166.5382,165.0693
25-06-2014,166.0486,165.2828,166.4127,164.655
26-06-2014,165.3455,165.5841,165.6092,164.1026
27-06-2014,165.7222,165.4334,166.1114,164.9312
30-06-2014,165.9733,165.1823,166.8646,164.6425
01-07-2014,166.5508,166.6512,167.2036,166.3122
02-07-2014,167.0906,166.4755,167.279,166.0109
03-07-2014,165.7975,166.4127,166.4378,164.5044
04-07-2014,165.7975,166.4127,166.4378,164.5044
07-07-2014,165.3455,165.3455,165.5339,164.8182
08-07-2014,165.2828,165.7096,166.4378,165.0191
09-07-2014,166.2694,165.7372,166.7439,165.7372
10-07-2014,168.1342,167.0851,168.9851,166.7739
11-07-2014,167.9159,168.1593,168.2296,167.6022
14-07-2014,164.0548,167.9485,167.9586,163.7036
15-07-2014,162.8509,164.2806,165.0205,162.3618
16-07-2014,163.202,162.9261,163.7288,162.6753
17-07-2014,165.3591,163.5281,166.2621,163.1519
18-07-2014,164.4185,165.2212,165.4344,163.9294
21-07-2014,164.9829,164.544,165.5975,164.5063
22-07-2014,164.0423,164.8951,165.171,163.5783
23-07-2014,163.8542,164.2806,164.707,163.7288
24-07-2014,162.1235,163.3651,163.4654,161.7848
25-07-2014,163.7037,162.3492,163.7664,162.1611
28-07-2014,163.7664,163.7664,164.4687,163.4654
29-07-2014,163.1017,163.8918,164.8199,162.8132
30-07-2014,162.6502,163.1142,163.5783,162.2614
31-07-2014,160.8818,162.6126,162.8634,160.8317
01-08-2014,162.3868,161.0825,162.7254,160.7439
04-08-2014,161.6469,162.2865,162.5875,161.4086
05-08-2014,161.1954,161.6594,162.3116,160.9696
06-08-2014,164.0674,161.8099,164.3684,161.6594
07-08-2014,164.6067,164.0172,164.8826,163.4654
08-08-2014,164.4185,164.6067,166.0615,164.0172
11-08-2014,164.3558,164.1803,164.5941,163.8417
12-08-2014,164.3684,164.105,165.3842,163.9044
13-08-2014,164.8575,164.2179,165.0582,163.8291
14-08-2014,165.008,164.6067,165.5473,164.3057
15-08-2014,163.8165,164.7196,165.0958,162.2614
18-08-2014,162.9512,163.1142,163.6159,162.6126
19-08-2014,162.6251,163.0892,163.4403,162.3994
20-08-2014,162.437,162.738,162.8885,162.1109
21-08-2014,159.9538,161.835,161.8601,159.8033
22-08-2014,160.5558,160.4053,160.9947,159.9287
25-08-2014,160.3927,160.5683,160.7314,160.1043
26-08-2014,161.1828,160.4178,161.9855,160.3551
27-08-2014,160.9571,161.0449,161.5591,160.7941
28-08-2014,161.835,161.3835,162.7004,161.3334
29-08-2014,161.4588,161.7598,162.0106,161.0825
01-09-2014,161.4588,161.7598,162.0106,161.0825
02-09-2014,158.6495,161.07,161.1076,158.4363
03-09-2014,159.3142,159.0006,159.5274,158.2983
04-09-2014,158.8376,159.5023,160.1419,158.7247
05-09-2014,158.9379,158.4488,159.8033,158.4237
08-09-2014,157.3075,158.9881,159.5901,157.0442
09-09-2014,156.5801,157.7465,157.7966,156.5551
10-09-2014,156.1788,157.5709,157.8218,156.091
11-09-2014,155.3887,156.693,156.856,155.0375
12-09-2014,154.4481,155.2006,155.5894,154.0969
15-09-2014,154.8996,154.5359,155.3762,154.5108
16-09-2014,155.1002,155.2633,155.8151,154.5861
17-09-2014,154.9999,155.2382,155.4765,154.8494
18-09-2014,153.8712,153.4949,154.0593,152.6045
19-09-2014,152.5794,153.3319,154.1345,152.3913
22-09-2014,152.7424,152.0778,153.1062,151.9022
23-09-2014,153.2566,152.9682,154.8243,152.5167
24-09-2014,152.9431,153.4197,153.8085,152.5669
25-09-2014,153.2441,152.2784,153.5953,151.4381
26-09-2014,152.4289,153.8085,154.3729,152.1279
29-09-2014,152.8553,152.9431,153.4824,152.4916
30-09-2014,151.9523,152.6923,153.0309,151.1371
01-10-2014,152.4414,151.4131,152.9807,151.1622
02-10-2014,152.3913,152.5543,153.3068,151.6639
03-10-2014,149.6071,152.0025,152.2408,149.281
06-10-2014,151.413,148.9173,151.5886,148.8797
07-10-2014,152.0527,151.1497,152.1405,150.9114
08-10-2014,151.25,152.1279,153.1438,151.1748
09-10-2014,153.6705,153.4824,154.6989,153.3194
10-10-2014,153.219,153.1689,153.7207,152.7299
13-10-2014,154.26,154.6613,155.2006,153.658
14-10-2014,154.7992,154.8369,155.2508,154.423
15-10-2014,156.1161,153.7583,156.7306,153.2692
16-10-2014,155.6646,155.9656,156.1161,155.025
17-10-2014,155.3887,155.3135,155.7775,154.5359
20-10-2014,156.1036,155.0626,156.6178,154.9874
21-10-2014,156.9815,156.3795,157.433,156.2791
22-10-2014,156.2039,156.693,156.7306,155.7524
23-10-2014,154.1471,155.8527,156.1287,153.8336
24-10-2014,154.4857,154.3101,154.7992,154.1345
27-10-2014,154.1722,154.423,154.4857,153.9715
28-10-2014,154.1847,154.2223,154.862,153.7834
29-10-2014,153.6203,154.1847,154.2976,153.1689
30-10-2014,150.3219,152.1781,152.2408,149.9582
31-10-2014,146.9357,150.3721,150.3972,145.6189
03-11-2014,146.71,146.3212,147.1239,146.2209
04-11-2014,146.4466,146.0829,147.2367,145.9324
05-11-2014,143.6875,146.2836,146.3087,142.6215
06-11-2014,143.2987,143.1482,144.0763,142.6967
07-11-2014,146.71,142.9476,147.0988,141.8941
10-11-2014,145.4585,147.0636,147.2417,144.962
11-11-2014,145.8648,144.7665,146.1807,143.6957
12-11-2014,145.3608,146.0428,146.6094,145.0976
13-11-2014,145.6616,145.4761,146.3711,144.6439
14-11-2014,148.6694,145.3985,149.5592,143.7317
17-11-2014,148.4187,148.707,149.509,148.1305
18-11-2014,150.1106,148.7696,150.9753,148.6443
19-11-2014,149.7095,149.4213,150.662,147.3409
20-11-2014,149.321,148.2433,150.0354,147.6292
21-11-2014,150.1858,149.4714,151.3512,148.7195
24-11-2014,149.9602,150.4865,150.875,149.4965
25-11-2014,150.1106,150.1607,150.7622,149.2834
26-11-2014,150.073,150.2359,150.474,149.7346
27-11-2014,150.073,150.2359,150.474,149.7346
28-11-2014,147.3159,148.4187,148.8699,146.188
01-12-2014,152.6546,144.2079,152.9679,144.0575
02-12-2014,150.3111,151.0129,151.6645,149.3586
03-12-2014,151.4766,150.286,152.1658,150.1858
04-12-2014,151.3513,151.3137,152.0781,150.5617
05-12-2014,149.1832,150.7622,151.3011,148.7696
08-12-2014,149.7471,149.4965,150.4364,149.3461
09-12-2014,154.3966,150.6996,155.2112,150.3863
10-12-2014,154.0707,154.1835,155.2613,153.607
11-12-2014,153.5945,154.1585,154.4592,152.4917
12-12-2014,153.206,153.6697,153.8828,152.3664
15-12-2014,151.3513,152.5794,153.0431,151.0004
16-12-2014,149.6719,150.073,153.3439,148.895
17-12-2014,149.697,150.1106,150.7497,149.2459
18-12-2014,149.7346,150.0605,152.1032,149.4965
19-12-2014,149.885,150.1356,150.5367,149.7221
22-12-2014,147.8548,150.1607,150.6495,147.2908
23-12-2014,147.6292,147.6417,148.4563,147.2407
24-12-2014,147.0652,147.6292,148.0052,147.0026
25-12-2014,147.0652,147.6292,148.0052,147.0026
26-12-2014,149.7973,148.5566,150.2735,148.3059
29-12-2014,148.1179,149.885,149.9727,147.7295
30-12-2014,150.4364,148.7446,151.7147,148.1931
31-12-2014,148.3937,150.6996,150.7121,148.0929
01-01-2015,148.3937,150.6996,150.7121,148.0929
02-01-2015,148.6568,148.5064,149.7346,146.4637
05-01-2015,150.8876,149.5341,150.9252,148.707
06-01-2015,152.8175,151.0004,153.2186,150.9628
07-01-2015,151.7272,152.4791,152.6797,151.5392
08-01-2015,151.4515,151.6771,152.429,150.9878
09-01-2015,152.4061,151.9635,152.9507,151.4009
12-01-2015,154.4984,153.6774,154.7557,152.6813
13-01-2015,154.6988,155.1699,155.9336,154.3928
14-01-2015,154.7114,154.1284,155.9596,153.5994
15-01-2015,158.5059,154.2105,158.7563,153.6845
16-01-2015,160.0337,158.0926,160.6849,157.3162
19-01-2015,160.0337,158.0926,160.6849,157.3162
20-01-2015,162.2002,160.0964,162.5509,159.8584
21-01-2015,162.1376,162.4758,163.5527,161.0731
22-01-2015,163.0142,161.9873,163.6905,160.3844
23-01-2015,161.9999,162.9266,162.9266,160.9855
26-01-2015,160.3468,162.4632,162.4632,159.8834
27-01-2015,161.9122,160.184,162.6135,160.0337
28-01-2015,161.1984,161.7744,162.0374,160.8477
29-01-2015,157.2786,160.5221,161.0231,156.8779
30-01-2015,160.1965,157.7044,160.2216,157.6919
02-02-2015,159.9085,160.2341,160.6348,158.6687
03-02-2015,157.8296,159.7207,160.973,157.2786
04-02-2015,158.3556,158.0676,159.3324,157.8422
05-02-2015,158.1302,159.3825,159.5077,157.4039
06-02-2015,154.6112,158.581,158.9192,153.8473
09-02-2015,155.4753,155.0745,155.7383,154.799
10-02-2015,154.3106,155.7132,156.0138,154.1729
11-02-2015,152.7327,155.0119,155.1246,152.5824
12-02-2015,152.8705,152.908,154.3106,152.6451
13-02-2015,153.672,153.5342,154.6362,153.1585
16-02-2015,153.672,153.5342,154.6362,153.1585
17-02-2015,151.3552,153.8348,153.9725,150.704
18-02-2015,150.3032,151.1924,151.6181,149.9776
19-02-2015,151.2299,152.332,153.1335,151.0797
20-02-2015,150.8918,151.1172,152.1191,150.2406
23-02-2015,150.3784,150.5412,151.543,149.1636
24-02-2015,149.94,150.5036,150.6914,149.101
25-02-2015,150.466,151.4804,151.7434,150.3909
26-02-2015,151.543,151.4428,152.7578,151.1297
27-02-2015,151.9187,151.4679,152.6701,150.8041
02-03-2015,151.3051,152.9957,153.1585,151.1423
03-03-2015,150.8292,150.3032,152.0564,150.2782
04-03-2015,150.3909,151.0797,151.3301,150.0152
05-03-2015,149.8023,150.754,151.3677,149.7772
06-03-2015,145.8074,150.0903,150.2782,145.6321
09-03-2015,146.0829,146.4234,147.0645,146.0328
10-03-2015,145.2767,146.2005,146.4359,144.5406
11-03-2015,144.0876,145.7748,145.7748,143.5995
12-03-2015,144.2503,143.9675,145.9222,143.7672
13-03-2015,144.3003,144.8759,145.3263,144.0751
16-03-2015,144.3879,145.0761,145.6391,143.9375
17-03-2015,143.7623,144.5131,145.0761,142.9866
18-03-2015,144.1377,144.2003,144.4255,143.3494
19-03-2015,146.3648,146.7152,147.078,145.1387
20-03-2015,148.3167,146.7402,148.642,146.2272
23-03-2015,148.692,148.0164,148.7921,147.566
24-03-2015,149.155,148.5294,149.5304,148.3167
25-03-2015,149.8932,148.9048,150.181,148.5544
26-03-2015,150.8566,149.7431,152.6333,149.7431
27-03-2015,150.231,150.2811,150.9192,149.2426
30-03-2015,148.3042,149.5429,149.5679,147.9538
31-03-2015,148.0414,148.2666,148.9423,147.4283
01-04-2015,151.1694,148.4919,151.1945,147.7036
02-04-2015,150.256,150.5563,151.0318,149.5178
03-04-2015,150.256,150.5563,151.0318,149.5178
06-04-2015,152.4707,152.2204,153.1838,152.1203
07-04-2015,151.4697,151.7324,151.9827,151.0944
08-04-2015,150.5313,151.3196,151.6574,150.2435
09-04-2015,149.3427,149.7431,150.4562,149.2301
10-04-2015,150.719,149.4803,151.4322,149.3552
13-04-2015,150.0558,151.1444,151.1444,149.693
14-04-2015,149.2175,150.206,150.3061,148.104
15-04-2015,150.3061,149.4052,150.4938,148.7171
16-04-2015,149.8932,150.8691,151.232,149.4428
17-04-2015,150.5313,149.8432,151.0568,149.7681
20-04-2015,149.3552,150.6439,151.2069,149.0049
21-04-2015,150.5313,149.4303,150.5814,149.2301
22-04-2015,148.5044,150.156,150.6564,148.3042
23-04-2015,149.4302,148.3918,149.5679,148.2291
24-04-2015,147.0154,149.1049,149.5429,146.9279
27-04-2015,150.5438,147.7537,150.9442,147.5159
28-04-2015,151.8826,150.1309,151.9076,150.0058
29-04-2015,151.3946,151.3071,151.7324,150.6439
30-04-2015,147.9413,150.719,150.9567,147.1531
01-05-2015,146.9529,147.9538,148.0039,146.3148
04-05-2015,148.4918,147.9413,149.1425,147.591
05-05-2015,149.2926,148.5419,150.0058,148.2541
06-05-2015,148.9298,149.4803,149.7055,148.6045
07-05-2015,147.9163,148.4793,148.667,147.4158
08-05-2015,148.7544,148.104,149.2148,147.8613
11-05-2015,148.0115,148.6669,148.9921,147.4412
12-05-2015,149.187,148.0515,149.6097,147.6414
13-05-2015,152.4128,149.037,152.4378,149.032
14-05-2015,153.2879,151.8378,153.4629,151.6377
15-05-2015,153.3004,152.4878,153.3379,151.5127
18-05-2015,153.5879,152.8503,154.1129,152.8503
19-05-2015,150.9752,152.6628,153.1003,150.8127
20-05-2015,151.2377,151.1627,151.6253,150.5376
21-05-2015,150.6502,151.4502,151.6627,150.2876
22-05-2015,150.6251,150.8752,151.9253,150.3126
25-05-2015,150.6251,150.8752,151.9253,150.3126
26-05-2015,148.4875,150.6877,150.8252,148.25
27-05-2015,148.325,148.6125,148.875,148.0625
28-05-2015,148.6125,148.55,149.05,147.6624
29-05-2015,148.7375,148.6625,149.2,148.3375
01-06-2015,148.6,148.875,150.5877,148.0999
02-06-2015,149.3125,148.425,149.5126,148.2624
03-06-2015,148.1249,149.3625,149.3751,147.5624
04-06-2015,146.9123,147.9874,148.2375,146.5748
05-06-2015,146.0248,147.1624,147.2624,145.2747
08-06-2015,146.7123,146.7748,147.0123,146.1248
09-06-2015,147.2124,146.8998,147.7874,146.8248
10-06-2015,148.3375,147.0123,148.9375,146.8373
11-06-2015,147.5624,148.2249,148.425,146.9123
12-06-2015,147.4124,147.8749,147.9499,147.0373
15-06-2015,148.2374,147.5874,148.7375,146.5373
16-06-2015,147.6249,148.1999,148.425,146.9374
17-06-2015,147.1124,147.5499,147.6374,146.7498
18-06-2015,150.2626,148.275,150.6877,148.2624
19-06-2015,150.2501,149.9501,150.5002,149.7751
22-06-2015,148.0249,149.9126,149.9501,147.7374
23-06-2015,147.0874,148.4,148.475,146.9999
24-06-2015,146.6248,147.0249,147.4124,146.2998
25-06-2015,146.4873,146.8623,147.1749,146.3998
26-06-2015,146.6623,146.7373,147.2499,146.0623
29-06-2015,147.3874,147.6124,148.0625,146.6748
30-06-2015,146.4873,147.0998,147.2999,145.8123
01-07-2015,146.1748,146.7373,146.8123,145.8748
02-07-2015,145.4497,145.8623,145.9623,144.5496
03-07-2015,145.4497,145.8623,145.9623,144.5496
06-07-2015,146.6623,145.9998,146.6998,145.2622
07-07-2015,144.0871,146.0873,146.1123,143.412
08-07-2015,145.4497,144.0371,145.4622,143.2745
09-07-2015,144.9124,144.695,145.8496,144.56
10-07-2015,144.75,144.8474,145.5269,144.6776
13-07-2015,144.4378,144.9972,145.3368,143.7486
14-07-2015,144.1907,144.2406,144.8298,144.021
15-07-2015,143.4296,144.3654,144.3654,142.731
16-07-2015,142.9805,143.1676,143.3548,142.5688
17-07-2015,141.4209,142.7809,143.0179,141.1714
20-07-2015,138.2644,138.227,139.6118,137.5158
21-07-2015,137.8152,137.5033,138.4765,137.4534
22-07-2015,136.3181,136.7298,136.9294,135.6194
23-07-2015,136.63,137.0043,137.9151,136.2432
24-07-2015,135.4946,135.1702,135.819,134.3842
27-07-2015,136.8545,136.9543,137.8402,135.7441
28-07-2015,136.8296,136.2681,137.0542,136.1434
29-07-2015,136.4054,136.8421,137.1041,136.0186
30-07-2015,135.8315,136.5302,136.5676,134.9831
31-07-2015,136.63,135.3075,137.5158,134.6587
03-08-2015,135.9188,136.2931,136.867,135.819
04-08-2015,136.081,135.0455,136.4678,134.9706
05-08-2015,135.4447,135.3823,136.106,135.008
06-08-2015,136.0061,135.2451,136.3804,135.1328
07-08-2015,136.5052,135.819,137.0916,134.9955
10-08-2015,137.7528,136.2931,138.2644,136.2182
11-08-2015,138.202,136.6549,139.537,136.6549
12-08-2015,140.1858,138.6886,140.3355,138.3268
13-08-2015,139.1876,139.8239,140.0859,138.8757
14-08-2015,138.8258,138.8383,139.7865,138.6886
17-08-2015,139.537,139.2625,139.9861,139.0878
18-08-2015,139.3498,139.4496,139.7865,138.3392
19-08-2015,140.7223,139.3249,140.9219,139.25
20-08-2015,143.8788,141.5207,143.9162,141.4085
21-08-2015,144.6773,144.54,145.7004,143.3173
24-08-2015,143.9287,144.6648,145.9,143.7416
25-08-2015,142.0198,144.1034,144.2531,141.5207
26-08-2015,140.3105,141.8451,142.1196,139.3873
27-08-2015,140.061,140.5725,140.7722,139.4247
28-08-2015,141.4833,140.8221,142.2693,140.1234
31-08-2015,141.2962,141.371,141.5706,140.3854
01-09-2015,142.207,142.1071,143.1053,141.8451
02-09-2015,141.4334,141.92,142.4565,141.1839
03-09-2015,140.2981,141.3461,141.4459,139.8988
04-09-2015,139.9113,140.1858,140.9843,139.3124
07-09-2015,139.9113,140.1858,140.9843,139.3124
08-09-2015,139.8614,139.7241,140.4353,139.4621
09-09-2015,137.4908,140.1234,140.3105,137.2663
10-09-2015,138.4016,137.9649,138.9506,137.7778
11-09-2015,137.653,138.6886,138.7135,136.9668
14-09-2015,138.202,138.1147,138.4391,137.5657
15-09-2015,137.5657,137.9774,138.227,137.4285
16-09-2015,139.6118,137.7903,140.1858,137.6655
17-09-2015,139.3623,139.7366,140.0111,139.0878
18-09-2015,141.9574,140.9219,142.3567,140.5975
21-09-2015,141.3336,141.8451,142.1571,140.8969
22-09-2015,140.3355,141.4459,141.6954,139.8239
23-09-2015,141.1714,139.9487,141.4209,139.8739
24-09-2015,143.9537,141.2837,144.2531,141.2837
25-09-2015,142.9306,143.4795,143.517,142.2818
28-09-2015,141.1964,142.7809,143.1053,140.6848
29-09-2015,140.585,141.2712,141.4833,140.2357
30-09-2015,139.1377,140.0859,140.5601,138.6512
01-10-2015,138.9506,139.0753,139.5245,138.5513
02-10-2015,141.8077,138.726,142.3317,137.7279
05-10-2015,141.9325,141.7703,142.3941,140.9468
06-10-2015,143.0304,141.8202,143.5794,141.658
07-10-2015,143.3174,143.2425,143.8663,142.419
08-10-2015,142.7684,142.6686,142.9306,141.7828
09-10-2015,144.2157,142.4565,144.6274,142.4565
12-10-2015,145.2886,144.4028,145.8002,144.2157
13-10-2015,145.4009,144.4652,145.613,143.6916
14-10-2015,147.1975,146.424,147.7465,145.1389
15-10-2015,148.1582,147.5968,148.57,146.6112
16-10-2015,147.6093,147.1601,147.759,146.6486
19-10-2015,146.3242,146.4365,146.948,145.875
20-10-2015,146.9106,145.7129,147.2849,145.638
21-10-2015,145.613,146.9231,147.0353,145.1888
22-10-2015,145.4883,145.4758,146.162,145.089
23-10-2015,145.0765,145.7378,147.1477,144.6149
26-10-2015,145.5007,145.2886,145.9249,145.0266
27-10-2015,145.4508,145.2013,145.7627,144.827
28-10-2015,146.7359,145.5132,147.5968,145.5007
29-10-2015,143.1427,144.9393,145.0266,143.0179
30-10-2015,142.4066,142.9555,143.4546,142.1071
02-11-2015,141.7204,142.2818,142.5438,141.3087
03-11-2015,139.0005,141.6455,141.9574,138.9756
04-11-2015,138.0149,139.8988,139.9861,137.9525
05-11-2015,137.7653,138.4515,138.5888,137.7029
06-11-2015,135.7067,138.1646,138.4391,135.3199
09-11-2015,135.7566,136.3229,136.5749,135.6843
10-11-2015,135.8015,136.2405,136.4451,135.2852
11-11-2015,135.3301,136.1507,136.3502,135.168
12-11-2015,134.8339,135.6967,135.7665,133.9013
13-11-2015,134.8339,135.0085,135.6443,134.622
16-11-2015,135.158,136.143,136.891,134.9212
17-11-2015,133.2755,135.0209,135.0583,132.8142
18-11-2015,133.263,132.9389,133.6121,132.7519
19-11-2015,134.41,134.1607,135.4697,133.3004
20-11-2015,134.1856,135.0708,135.5445,134.0484
23-11-2015,132.9763,133.263,133.8365,132.889
24-11-2015,133.8116,133.288,134.6594,133.288
25-11-2015,133.3628,134.5721,134.6344,133.0261
26-11-2015,133.3628,134.5721,134.6344,133.0261
27-11-2015,131.6797,133.1134,133.1882,131.1311
30-11-2015,132.8142,131.5675,132.9139,131.3181
01-12-2015,132.5898,133.4625,133.6869,132.5524
02-12-2015,131.3805,133.1882,133.263,130.8818
03-12-2015,132.303,131.0813,132.6023,130.6324
04-12-2015,135.158,132.2033,135.6692,131.8168
07-12-2015,134.0485,135.1705,135.3201,133.8116
08-12-2015,134.0609,133.3627,134.41,133.076
09-12-2015,134.2105,134.2479,135.2328,133.288
10-12-2015,133.6495,134.036,134.0734,133.3254
11-12-2015,134.1108,132.9015,134.4225,132.3903
14-12-2015,132.5773,134.1108,134.2604,132.4651
15-12-2015,132.3529,132.6272,133.1009,132.0287
16-12-2015,134.2479,132.6272,134.3601,132.4277
17-12-2015,130.8568,132.9887,133.1882,130.5202
18-12-2015,132.7768,131.4553,133.3752,130.9441
21-12-2015,134.7217,133.1508,134.7716,132.9513
22-12-2015,133.9113,134.2978,134.6594,133.7617
23-12-2015,133.1882,133.7991,133.9986,133.1259
24-12-2015,134.1357,133.7368,134.1856,133.4999
25-12-2015,134.1357,133.7368,134.1856,133.4999
28-12-2015,133.1882,133.7991,133.8614,132.8765
29-12-2015,133.1508,133.6744,133.9737,133.0386
30-12-2015,132.1285,133.4126,133.5872,131.9789
31-12-2015,132.1784,132.3654,132.4776,131.8667
01-01-2016,132.1784,132.3654,132.4776,131.8667
04-01-2016,134.0485,132.6272,135.0085,132.49
05-01-2016,134.4474,134.0859,134.809,133.9861
06-01-2016,136.1305,134.1731,136.3674,134.1731
07-01-2016,138.1128,136.8661,138.25,136.1804
08-01-2016,136.8785,137.664,137.7886,136.2676
11-01-2016,136.6601,137.6829,138.0812,136.6058
12-01-2016,135.2799,136.5309,136.9558,135.0749
13-01-2016,135.5237,135.1343,136.2093,134.5873
14-01-2016,133.8218,136.233,136.4891,133.5255
15-01-2016,135.9531,134.5946,136.7757,134.5323
18-01-2016,135.9531,134.5946,136.7757,134.5323
19-01-2016,135.7412,135.8409,136.3519,134.9311
20-01-2016,137.86,135.9656,138.3212,135.9656
21-01-2016,136.838,137.025,137.6606,136.165
22-01-2016,136.6386,136.9751,137.4612,136.3768
25-01-2016,137.7977,137.2742,138.2339,137.1496
26-01-2016,139.6672,138.5455,139.767,138.396
27-01-2016,139.1313,139.7919,139.9664,139.0192
28-01-2016,139.1064,139.6673,139.9664,138.6078
29-01-2016,139.1438,138.9568,139.3931,138.209
01-02-2016,140.5895,139.767,140.7142,139.6423
02-02-2016,140.4898,140.5023,140.9884,139.9539
03-02-2016,142.2472,140.6768,142.646,140.2032
04-02-2016,144.2663,142.2597,144.3037,142.1101
05-02-2016,144.2912,144.1292,144.8771,142.7832
08-02-2016,149.3016,145.2759,149.7005,145.1637
09-02-2016,149.3889,148.8155,149.4636,147.8309
10-02-2016,148.8903,148.5039,148.9651,147.295
11-02-2016,155.521,150.4358,157.2908,150.2488
12-02-2016,154.474,154.312,155.3714,153.6763
15-02-2016,154.474,154.312,155.3714,153.6763
16-02-2016,150.5854,149.3266,151.757,148.5039
17-02-2016,150.9842,150.0121,151.3457,149.7005
18-02-2016,152.8413,150.8596,154.0253,149.7628
19-02-2016,153.4021,152.9659,153.9505,152.1558
22-02-2016,150.8222,152.4549,152.4549,149.8874
23-02-2016,152.3801,151.5201,152.941,151.4952
24-02-2016,154.4366,153.0532,156.3062,152.3926
25-02-2016,154.3992,153.7137,154.985,152.8538
26-02-2016,152.1059,154.2497,154.636,151.0839
29-02-2016,153.8508,152.8413,154.125,152.5297
01-03-2016,153.4021,155.1471,155.6082,153.0407
02-03-2016,154.7731,152.754,155.0099,152.7416
03-03-2016,156.8172,154.5613,157.1412,154.3618
04-03-2016,158.3751,157.2036,159.5966,155.9821
07-03-2016,157.5401,157.2534,158.7864,156.9294
08-03-2016,157.4055,157.9289,159.3943,157.3033
09-03-2016,156.7152,156.4262,157.1613,155.0308
10-03-2016,158.6411,156.0849,158.798,154.3136
11-03-2016,156.9821,159.1592,159.1741,156.5188
14-03-2016,155.2015,156.484,157.2685,154.8653
15-03-2016,153.4333,153.2465,154.3797,152.9477
16-03-2016,153.2839,153.6948,154.031,153.01
17-03-2016,157.6794,156.5339,158.5137,156.4716
18-03-2016,156.3346,157.6919,157.8164,155.6124
21-03-2016,155.1143,156.1603,156.4218,154.7034
22-03-2016,155.6871,155.1019,157.0693,155.0272
23-03-2016,152.6115,155.2513,155.2513,151.5406
24-03-2016,152.35,151.7648,152.5866,151.2169
25-03-2016,152.35,151.7648,152.5866,151.2169
28-03-2016,152.1632,150.8682,152.4994,150.8433
29-03-2016,154.0933,152.1757,154.6163,151.5531
30-03-2016,152.985,154.5167,155.0894,152.6239
31-03-2016,153.8567,153.1469,154.6412,152.8356
01-04-2016,152.35,153.5703,154.0186,150.7561
04-04-2016,151.827,151.7897,152.4123,151.4286
05-04-2016,153.1096,152.7858,154.168,152.5866
06-04-2016,152.3874,153.2839,153.5828,151.7648
07-04-2016,154.0933,152.8232,155.0272,152.736
08-04-2016,154.8777,154.1555,154.9525,153.3586
11-04-2016,156.6459,155.8864,156.9572,155.4132
12-04-2016,157.007,156.4094,157.4304,156.0732
